"","month","day","hour","temp","precip","num_rides"
"3113","05","10","16","00","21.72",19638
"3114","05","10","17","00","21.86",20911
"3115","05","10","18","00","21.79",22024
"3116","05","10","19","00","21.44",20399
"3117","05","10","20","00","20.90",20443
"3118","05","10","21","00","20.01",19025
"3119","05","10","22","00","18.76",17705
"3120","05","10","23","00","16.09",13788
"3121","05","11","00","00","14.78",8922
"3122","05","11","01","00","14.20",5102
"3123","05","11","02","00","13.21",3373
"3124","05","11","03","00","12.89",2109
"3125","05","11","04","00","12.46",2521
"3126","05","11","05","00","12.16",4559
"3127","05","11","06","00","11.88",11759
"3128","05","11","07","00","11.35",19390
"3129","05","11","08","00","13.49",22229
"3130","05","11","09","00","15.84",20696
"3131","05","11","10","00","18.66",18496
"3132","05","11","11","00","20.79",18832
"3133","05","11","12","00","22.23",19771
"3134","05","11","13","00","23.52",19956
"3135","05","11","14","00","24.91",21446
"3136","05","11","15","00","25.68",21491
"3137","05","11","16","00","26.10",17333
"3138","05","11","17","00","26.16",21095
"3139","05","11","18","00","26.04",25764
"3140","05","11","19","00","25.78",25209
"3141","05","11","20","00","25.14",24467
"3142","05","11","21","00","24.16",23448
"3143","05","11","22","00","23.09",21255
"3144","05","11","23","00","21.42",16057
"3145","05","12","00","00","20.54",11225
"3146","05","12","01","00","19.71",6602
"3147","05","12","02","00","18.99",3969
"3148","05","12","03","00","18.30",2510
"3149","05","12","04","00","17.75",2365
"3150","05","12","05","00","16.73",4401
"3151","05","12","06","00","15.60",11776
"3152","05","12","07","00","15.39",20827
"3153","05","12","08","00","15.86",23579
"3154","05","12","09","00","18.64",22126
"3155","05","12","10","00","21.37",20334
"3156","05","12","11","00","23.71",20178
"3157","05","12","12","00","25.66",20397
"3158","05","12","13","00","26.60",20300
"3159","05","12","14","00","27.67",21880
"3160","05","12","15","00","28.27",20395
"3161","05","12","16","00","28.77",16962
"3162","05","12","17","00","28.79",21475
"3163","05","12","18","00","28.12",26747
"3164","05","12","19","00","26.90",26718
"3165","05","12","20","00","25.15",26824
"3166","05","12","21","00","22.88",26944
"3167","05","12","22","00","21.67",25238
"3168","05","12","23","00","20.73",20740
"3169","05","13","00","00","18.23",13538
"3170","05","13","01","00","16.79",8008
"3171","05","13","02","00","16.25",4905
"3172","05","13","03","00","15.57",3259
"3173","05","13","04","00","14.50",2828
"3174","05","13","05","00","14.11",4725
"3175","05","13","06","00","13.88",12123
"3176","05","13","07","00","14.23",21669
"3177","05","13","08","00","15.17",24031
"3178","05","13","09","00","16.19",22299
"3179","05","13","10","00","17.49",20294
"3180","05","13","11","00","18.86",20625
"3181","05","13","12","00","20.29",20298
"3182","05","13","13","00","21.51",20209
"3183","05","13","14","00","23.16",20588
"3184","05","13","15","00","24.10",19319
"3185","05","13","16","00","24.69",15838
"3186","05","13","17","00","25.19",20595
"3187","05","13","18","00","24.95",25986
"3188","05","13","19","00","23.99",28967
"3189","05","13","20","00","23.55",28800
"3190","05","13","21","00","23.16",28803
"3191","05","13","22","00","21.29",27040
"3192","05","13","23","00","20.42",24624
"3193","05","14","00","00","19.34",16615
"3194","05","14","01","00","18.37",9607
"3195","05","14","02","00","18.09",5891
"3196","05","14","03","00","17.75",3860
"3197","05","14","04","00","17.21",3420
"3198","05","14","05","00","16.51",4696
"3199","05","14","06","00","15.45",12567
"3200","05","14","07","00","15.63",21714
"3201","05","14","08","00","16.28",24232
"3202","05","14","09","00","16.59",22664
"3203","05","14","10","00","17.60",20917
"3204","05","14","11","00","18.57",20869
"3205","05","14","12","00","19.12",21123
"3206","05","14","13","00","19.87",20732
"3207","05","14","14","00","20.45",21517
"3208","05","14","15","00","21.09",18524
"3209","05","14","16","00","21.02",14121
"3210","05","14","17","00","20.58",18198
"3211","05","14","18","00","20.66",24306
"3212","05","14","19","00","20.10",27205
"3213","05","14","20","00","19.13",28115
"3214","05","14","21","00","18.05",28556
"3215","05","14","22","00","16.21",26617
"3216","05","14","23","00","15.17",23870
"3217","05","15","00","00","12.18",19534
"3218","05","15","01","00","11.53",13115
"3219","05","15","02","00","11.47",8529
"3220","05","15","03","00","11.33",5702
"3221","05","15","04","00","10.25",4684
"3222","05","15","05","00","9.32",5020
"3223","05","15","06","00","9.38",11723
"3224","05","15","07","00","9.93",20316
"3225","05","15","08","00","9.96",22937
"3226","05","15","09","00","9.64",22144
"3227","05","15","10","00","9.48",20638
"3228","05","15","11","00","9.19",20981
"3229","05","15","12","00","8.60",20212
"3230","05","15","13","00","7.99",18554
"3231","05","15","14","00","9.83",19910
"3232","05","15","15","00","9.53",17872
"3233","05","15","16","00","9.88",15094
"3234","05","15","17","00","10.16",20193
"3235","05","15","18","00","10.40",26969
"3236","05","15","19","00","10.71",30114
"3237","05","15","20","00","11.30",28830
"3238","05","15","21","00","11.23",29134
"3239","05","15","22","00","11.07",28496
"3240","05","15","23","00","10.97",26840
"3241","05","16","00","00","11.03",24228
"3242","05","16","01","00","10.83",21231
"3243","05","16","02","00","10.34",18385
"3244","05","16","03","00","9.58",13502
"3245","05","16","04","00","9.08",8808
"3246","05","16","05","00","8.66",5410
"3247","05","16","06","00","8.37",6441
"3248","05","16","07","00","8.35",7919
"3249","05","16","08","00","9.17",14472
"3250","05","16","09","00","11.05",18101
"3251","05","16","10","00","12.87",21192
"3252","05","16","11","00","15.14",22955
"3253","05","16","12","00","17.55",23673
"3254","05","16","13","00","18.51",23715
"3255","05","16","14","00","19.59",22425
"3256","05","16","15","00","20.36",21954
"3257","05","16","16","00","20.84",19459
"3258","05","16","17","00","20.56",21889
"3259","05","16","18","00","20.14",25960
"3260","05","16","19","00","19.18",27713
"3261","05","16","20","00","17.91",27758
"3262","05","16","21","00","16.12",28071
"3263","05","16","22","00","15.05",28272
"3264","05","16","23","00","13.97",26047
"3265","05","17","00","00","13.53",24462
"3266","05","17","01","00","13.17",21253
"3267","05","17","02","00","12.90",18790
"3268","05","17","03","00","12.58",13999
"3269","05","17","04","00","12.30",8986
"3270","05","17","05","00","12.06",4463
"3271","05","17","06","00","11.79",4675
"3272","05","17","07","00","11.83",6534
"3273","05","17","08","00","12.04",10281
"3274","05","17","09","00","12.38",15213
"3275","05","17","10","00","13.87",20210
"3276","05","17","11","00","15.18",22210
"3277","05","17","12","00","16.10",23577
"3278","05","17","13","00","17.30",23438
"3279","05","17","14","00","18.00",23176
"3280","05","17","15","00","18.99",21937
"3281","05","17","16","00","19.51",19696
"3282","05","17","17","00","19.58",21078
"3283","05","17","18","00","19.29",23126
"3284","05","17","19","00","19.00",21846
"3285","05","17","20","00","18.25",20353
"3286","05","17","21","00","17.04",19902
"3287","05","17","22","00","15.95",18525
"3288","05","17","23","00","14.91",15468
"3289","05","18","00","00","14.09",10142
"3290","05","18","01","00","12.60",5778
"3291","05","18","02","00","12.41",4052
"3292","05","18","03","00","12.08",2670
"3293","05","18","04","00","11.49",2934
"3294","05","18","05","00","10.99",4755
"3295","05","18","06","00","10.73",11465
"3296","05","18","07","00","10.48",18895
"3297","05","18","08","00","10.86",21096
"3298","05","18","09","00","12.58",20749
"3299","05","18","10","00","14.80",19022
"3300","05","18","11","00","16.51",19277
"3301","05","18","12","00","18.06",20251
"3302","05","18","13","00","19.29",20306
"3303","05","18","14","00","21.24",21594
"3304","05","18","15","00","22.02",20546
"3305","05","18","16","00","22.46",17567
"3306","05","18","17","00","21.71",20892
"3307","05","18","18","00","21.74",25342
"3308","05","18","19","00","21.26",26225
"3309","05","18","20","00","20.21",24604
"3310","05","18","21","00","18.25",25052
"3311","05","18","22","00","16.62",23004
"3312","05","18","23","00","15.19",17423
"3313","05","19","00","00","13.23",11994
"3314","05","19","01","00","11.96",7381
"3315","05","19","02","00","10.99",4681
"3316","05","19","03","00","11.88",2700
"3317","05","19","04","00","13.19",2666
"3318","05","19","05","00","13.93",4326
"3319","05","19","06","00","13.06",12067
"3320","05","19","07","00","13.77",21294
"3321","05","19","08","00","14.30",25300
"3322","05","19","09","00","13.13",23761
"3323","05","19","10","00","12.54",20350
"3324","05","19","11","00","12.85",20918
"3325","05","19","12","00","13.31",21285
"3326","05","19","13","00","14.11",20682
"3327","05","19","14","00","15.14",21950
"3328","05","19","15","00","16.20",20395
"3329","05","19","16","00","16.21",16540
"3330","05","19","17","00","16.18",21034
"3331","05","19","18","00","15.92",26502
"3332","05","19","19","00","15.65",28048
"3333","05","19","20","00","14.38",26731
"3334","05","19","21","00","13.36",26645
"3335","05","19","22","00","12.69",24682
"3336","05","19","23","00","11.72",21011
"3337","05","20","00","00","11.29",14456
"3338","05","20","01","00","11.21",8380
"3339","05","20","02","00","10.85",5262
"3340","05","20","03","00","10.24",3510
"3341","05","20","04","00","9.90",3215
"3342","05","20","05","00","9.41",4852
"3343","05","20","06","00","8.67",12140
"3344","05","20","07","00","8.45",21390
"3345","05","20","08","00","8.53",24229
"3346","05","20","09","00","9.24",22806
"3347","05","20","10","00","9.32",20556
"3348","05","20","11","00","10.01",20719
"3349","05","20","12","00","10.06",21218
"3350","05","20","13","00","10.31",20793
"3351","05","20","14","00","11.47",21416
"3352","05","20","15","00","11.28",19689
"3353","05","20","16","00","11.22",15864
"3354","05","20","17","00","11.20",19876
"3355","05","20","18","00","11.17",25425
"3356","05","20","19","00","11.05",28754
"3357","05","20","20","00","10.78",28493
"3358","05","20","21","00","10.39",28582
"3359","05","20","22","00","10.01",26630
"3360","05","20","23","00","9.30",22977
"3361","05","21","00","00","8.62",15455
"3362","05","21","01","00","8.08",9386
"3363","05","21","02","00","7.49",5987
"3364","05","21","03","00","7.22",3793
"3365","05","21","04","00","7.10",3360
"3366","05","21","05","00","7.11",4737
"3367","05","21","06","00","6.91",12024
"3368","05","21","07","00","7.41",21441
"3369","05","21","08","00","8.47",23895
"3370","05","21","09","00","9.73",23144
"3371","05","21","10","00","10.72",21341
"3372","05","21","11","00","11.66",21024
"3373","05","21","12","00","12.43",21538
"3374","05","21","13","00","13.17",21576
"3375","05","21","14","00","14.97",22285
"3376","05","21","15","00","15.39",19847
"3377","05","21","16","00","15.75",15592
"3378","05","21","17","00","15.72",20445
"3379","05","21","18","00","15.49",25940
"3380","05","21","19","00","14.97",27833
"3381","05","21","20","00","14.13",27546
"3382","05","21","21","00","12.74",28155
"3383","05","21","22","00","11.07",26256
"3384","05","21","23","00","9.67",24219
"3385","05","22","00","00","8.58",19033
"3386","05","22","01","00","7.78",12617
"3387","05","22","02","00","7.34",8665
"3388","05","22","03","00","7.32",5864
"3389","05","22","04","00","7.39",4646
"3390","05","22","05","00","7.33",5269
"3391","05","22","06","00","7.15",11204
"3392","05","22","07","00","7.72",18387
"3393","05","22","08","00","8.94",21451
"3394","05","22","09","00","10.37",20424
"3395","05","22","10","00","12.69",18847
"3396","05","22","11","00","14.03",18823
"3397","05","22","12","00","14.89",20176
"3398","05","22","13","00","15.98",19618
"3399","05","22","14","00","17.31",20846
"3400","05","22","15","00","18.61",18888
"3401","05","22","16","00","18.75",15619
"3402","05","22","17","00","18.25",19797
"3403","05","22","18","00","18.42",23358
"3404","05","22","19","00","17.64",24313
"3405","05","22","20","00","16.81",21877
"3406","05","22","21","00","15.16",21987
"3407","05","22","22","00","13.62",23922
"3408","05","22","23","00","12.08",23998
"3409","05","23","00","00","10.86",22267
"3410","05","23","01","00","10.89",18182
"3411","05","23","02","00","10.27",14792
"3412","05","23","03","00","10.00",11014
"3413","05","23","04","00","9.60",7555
"3414","05","23","05","00","9.12",4566
"3415","05","23","06","00","9.03",5149
"3416","05","23","07","00","9.39",6941
"3417","05","23","08","00","10.10",9380
"3418","05","23","09","00","12.07",13053
"3419","05","23","10","00","15.08",15714
"3420","05","23","11","00","16.05",17233
"3421","05","23","12","00","16.46",18171
"3422","05","23","13","00","16.93",19106
"3423","05","23","14","00","16.59",18055
"3424","05","23","15","00","16.93",18318
"3425","05","23","16","00","17.34",17796
"3426","05","23","17","00","16.65",19954
"3427","05","23","18","00","17.15",21407
"3428","05","23","19","00","16.57",22381
"3429","05","23","20","00","15.67",19385
"3430","05","23","21","00","14.94",19780
"3431","05","23","22","00","14.59",21559
"3432","05","23","23","00","14.29",21605
"3433","05","24","00","00","13.91",20303
"3434","05","24","01","00","13.65",17013
"3435","05","24","02","00","12.68",13594
"3436","05","24","03","00","11.86",10655
"3437","05","24","04","00","11.07",7525
"3438","05","24","05","00","10.88",3529
"3439","05","24","06","00","10.59",3524
"3440","05","24","07","00","11.03",4860
"3441","05","24","08","00","11.98",6494
"3442","05","24","09","00","13.61",9757
"3443","05","24","10","00","15.49",13663
"3444","05","24","11","00","16.12",15407
"3445","05","24","12","00","16.69",16579
"3446","05","24","13","00","18.11",17780
"3447","05","24","14","00","18.62",18703
"3448","05","24","15","00","19.32",17150
"3449","05","24","16","00","18.64",16676
"3450","05","24","17","00","19.10",18387
"3451","05","24","18","00","19.02",19152
"3452","05","24","19","00","18.79",18233
"3453","05","24","20","00","18.13",16788
"3454","05","24","21","00","16.97",16677
"3455","05","24","22","00","15.99",16938
"3456","05","24","23","00","15.20",17265
"3457","05","25","00","00","14.62",14528
"3458","05","25","01","00","14.24",10506
"3459","05","25","02","00","13.90",7842
"3460","05","25","03","00","13.66",5532
"3461","05","25","04","00","13.46",4094
"3462","05","25","05","00","13.41",2864
"3463","05","25","06","00","13.40",3546
"3464","05","25","07","00","14.02",4476
"3465","05","25","08","00","15.23",5901
"3466","05","25","09","00","15.19",8651
"3467","05","25","10","00","14.79",11183
"3468","05","25","11","00","14.57",13477
"3469","05","25","12","00","14.92",15474
"3470","05","25","13","00","15.76",16782
"3471","05","25","14","00","15.93",17592
"3472","05","25","15","00","16.49",18149
"3473","05","25","16","00","16.70",17699
"3474","05","25","17","00","17.03",18952
"3475","05","25","18","00","17.26",19864
"3476","05","25","19","00","17.24",19386
"3477","05","25","20","00","16.17",17960
"3478","05","25","21","00","14.68",18196
"3479","05","25","22","00","13.68",16425
"3480","05","25","23","00","12.72",12627
"3481","05","26","00","00","12.32",8266
"3482","05","26","01","00","11.82",4497
"3483","05","26","02","00","11.30",2940
"3484","05","26","03","00","11.41",1906
"3485","05","26","04","00","11.23",2315
